store_id,store_name,address,city,state,country
ST000360,Star Grocery Store #360,165 Garden Lane,New Delhi,Delhi,India
ST000361,Royal Hypermarket #361,81 Market Street,New Delhi,Delhi,India
ST000362,Daily Grocery Store #362,114 Station Road,Mumbai,Maharashtra,India
ST000363,Neighborhood Hypermarket #363,91 Hill Street,Bengaluru,Karnataka,India
ST000364,Prime Supermarket #364,116 Main Road,Mumbai,Maharashtra,India
ST000365,Value Supermarket #365,20 Ring Road,Mumbai,Maharashtra,India
ST000366,Neighborhood Convenience Store #366,99 Lake View Road,New Delhi,Delhi,India
ST000367,Family Convenience Store #367,11 Lake View Road,New Delhi,Delhi,India
ST000368,Star Convenience Store #368,83 Garden Lane,Bengaluru,Karnataka,India
ST000369,Family Grocery Store #369,16 Lake View Road,Bengaluru,Karnataka,India
ST000370,Green Supermarket #370,183 Ring Road,Mumbai,Maharashtra,India
ST000371,Star Convenience Store #371,11 Church Street,Bengaluru,Karnataka,India
ST000372,Quick Grocery Store #372,134 Garden Lane,New Delhi,Delhi,India
ST000373,Value Pharmacy #373,73 Park Avenue,Mumbai,Maharashtra,India
ST000374,Green Grocery Store #374,174 Garden Lane,Mumbai,Maharashtra,India
ST000375,Green Supermarket #375,166 MG Road,New Delhi,Delhi,India
ST000376,Value Supermarket #376,143 Park Avenue,Bengaluru,Karnataka,India
ST000377,Prime Hypermarket #377,169 Garden Lane,New Delhi,Delhi,India
ST000378,Value Pharmacy #378,150 Market Street,Bengaluru,Karnataka,India
ST000379,Prime Hypermarket #379,179 Park Avenue,New Delhi,Delhi,India
ST000380,Neighborhood Pharmacy #380,22 Station Road,New Delhi,Delhi,India
ST000381,Corner Convenience Store #381,85 Market Street,New Delhi,Delhi,India
ST000382,Daily Convenience Store #382,172 Park Avenue,New Delhi,Delhi,India
ST000383,Value Convenience Store #383,93 Station Road,Bengaluru,Karnataka,India
ST000384,Metro Pharmacy #384,197 Lake View Road,Mumbai,Maharashtra,India
ST000385,Metro Pharmacy #385,40 Ring Road,Bengaluru,Karnataka,India
ST000386,Royal Hypermarket #386,130 Hill Street,Bengaluru,Karnataka,India
ST000387,Fresh Convenience Store #387,87 Garden Lane,New Delhi,Delhi,India
ST000388,Neighborhood Pharmacy #388,40 Market Street,Mumbai,Maharashtra,India
ST000389,Royal Pharmacy #389,198 Garden Lane,New Delhi,Delhi,India
ST000390,Sunrise Pharmacy #390,12 Park Avenue,Mumbai,Maharashtra,India
ST000391,Star Hypermarket #391,61 Lake View Road,New Delhi,Delhi,India
ST000392,Prime Convenience Store #392,115 Church Street,New Delhi,Delhi,India
ST000393,Metro Convenience Store #393,121 Church Street,Mumbai,Maharashtra,India
ST000394,Star Hypermarket #394,113 Lake View Road,New Delhi,Delhi,India
ST000395,Green Hypermarket #395,129 Hill Street,Mumbai,Maharashtra,India
ST000396,City Grocery Store #396,155 Market Street,Bengaluru,Karnataka,India
ST000397,Fresh Hypermarket #397,124 MG Road,New Delhi,Delhi,India
ST000398,Elite Convenience Store #398,183 Hill Street,Bengaluru,Karnataka,India
ST000399,Prime Supermarket #399,196 Market Street,Bengaluru,Karnataka,India
ST000400,Quick Hypermarket #400,38 Park Avenue,New Delhi,Delhi,India
ST000401,Elite Supermarket #401,116 MG Road,Bengaluru,Karnataka,India
ST000402,Corner Supermarket #402,102 Hill Street,Bengaluru,Karnataka,India
ST000403,Metro Hypermarket #403,21 MG Road,Mumbai,Maharashtra,India
ST000404,Fresh Pharmacy #404,26 MG Road,Mumbai,Maharashtra,India
ST000405,City Pharmacy #405,74 Lake View Road,Bengaluru,Karnataka,India
ST000406,Green Pharmacy #406,121 Lake View Road,New Delhi,Delhi,India
ST000407,Fresh Convenience Store #407,5 Station Road,Bengaluru,Karnataka,India
ST000408,Royal Pharmacy #408,141 Garden Lane,Bengaluru,Karnataka,India
ST000409,Corner Convenience Store #409,199 Station Road,Bengaluru,Karnataka,India
ST000410,Prime Pharmacy #410,13 Church Street,Bengaluru,Karnataka,India
ST000411,Star Grocery Store #411,118 Ring Road,New Delhi,Delhi,India
ST000412,Royal Supermarket #412,153 Hill Street,Mumbai,Maharashtra,India
ST000413,Star Supermarket #413,148 Church Street,New Delhi,Delhi,India
ST000414,Prime Pharmacy #414,1 Garden Lane,Mumbai,Maharashtra,India
ST000415,Metro Hypermarket #415,107 Market Street,New Delhi,Delhi,India
ST000416,Family Supermarket #416,18 Hill Street,Mumbai,Maharashtra,India
ST000417,Family Convenience Store #417,142 Main Road,New Delhi,Delhi,India
ST000418,Royal Grocery Store #418,12 Park Avenue,Mumbai,Maharashtra,India
ST000419,Prime Hypermarket #419,5 MG Road,New Delhi,Delhi,India
ST000420,Value Supermarket #420,188 Ring Road,Bengaluru,Karnataka,India
ST000421,Sunrise Convenience Store #421,35 Main Road,Mumbai,Maharashtra,India
ST000422,Family Hypermarket #422,165 Market Street,Mumbai,Maharashtra,India
ST000423,Sunrise Grocery Store #423,162 Market Street,Mumbai,Maharashtra,India
ST000424,Daily Pharmacy #424,199 Lake View Road,New Delhi,Delhi,India
ST000425,Prime Supermarket #425,12 Church Street,Bengaluru,Karnataka,India
ST000426,Value Supermarket #426,132 Park Avenue,Mumbai,Maharashtra,India
ST000427,Quick Convenience Store #427,10 Church Street,Mumbai,Maharashtra,India
ST000428,Value Hypermarket #428,168 MG Road,Bengaluru,Karnataka,India
ST000429,Daily Hypermarket #429,112 Park Avenue,Mumbai,Maharashtra,India
ST000430,Elite Grocery Store #430,87 Market Street,Mumbai,Maharashtra,India
ST000431,Sunrise Grocery Store #431,95 Hill Street,Mumbai,Maharashtra,India
ST000432,Green Hypermarket #432,187 Park Avenue,Bengaluru,Karnataka,India
ST000433,Corner Supermarket #433,47 Hill Street,New Delhi,Delhi,India
ST000434,Value Hypermarket #434,21 MG Road,Bengaluru,Karnataka,India
ST000435,Prime Hypermarket #435,155 Park Avenue,Mumbai,Maharashtra,India
ST000436,Sunrise Pharmacy #436,90 Lake View Road,Mumbai,Maharashtra,India
ST000437,Sunrise Supermarket #437,158 Park Avenue,Mumbai,Maharashtra,India
ST000438,Star Hypermarket #438,20 Park Avenue,Bengaluru,Karnataka,India
ST000439,Family Hypermarket #439,174 Market Street,New Delhi,Delhi,India
ST000440,City Supermarket #440,174 Lake View Road,New Delhi,Delhi,India
ST000441,City Supermarket #441,61 MG Road,Bengaluru,Karnataka,India
ST000442,Corner Hypermarket #442,9 Garden Lane,New Delhi,Delhi,India
ST000443,Star Pharmacy #443,95 MG Road,Mumbai,Maharashtra,India
ST000444,Green Grocery Store #444,147 Market Street,Bengaluru,Karnataka,India
ST000445,Value Convenience Store #445,81 Station Road,Mumbai,Maharashtra,India
ST000446,Daily Pharmacy #446,189 Market Street,Bengaluru,Karnataka,India
ST000447,Family Grocery Store #447,144 Ring Road,Mumbai,Maharashtra,India
ST000448,Green Hypermarket #448,181 Lake View Road,Mumbai,Maharashtra,India
ST000449,Neighborhood Pharmacy #449,178 Lake View Road,Mumbai,Maharashtra,India
ST000450,Daily Pharmacy #450,19 Lake View Road,Bengaluru,Karnataka,India
ST000451,Elite Pharmacy #451,114 Ring Road,New Delhi,Delhi,India
ST000452,Star Hypermarket #452,182 Ring Road,Mumbai,Maharashtra,India
ST000453,Family Convenience Store #453,77 Market Street,Mumbai,Maharashtra,India
ST000454,Green Pharmacy #454,131 Church Street,Mumbai,Maharashtra,India
ST000455,Metro Supermarket #455,61 Lake View Road,Bengaluru,Karnataka,India
ST000456,Value Supermarket #456,147 MG Road,New Delhi,Delhi,India
ST000457,Green Grocery Store #457,34 Garden Lane,New Delhi,Delhi,India
ST000458,Daily Supermarket #458,102 Lake View Road,Mumbai,Maharashtra,India
ST000459,Corner Convenience Store #459,148 Ring Road,Mumbai,Maharashtra,India
ST000460,Value Pharmacy #460,19 Lake View Road,New Delhi,Delhi,India
ST000461,Star Grocery Store #461,89 Market Street,New Delhi,Delhi,India
ST000462,Star Convenience Store #462,47 Market Street,New Delhi,Delhi,India
ST000463,Family Grocery Store #463,32 Hill Street,Bengaluru,Karnataka,India
ST000464,Prime Pharmacy #464,42 MG Road,Bengaluru,Karnataka,India
ST000465,Value Pharmacy #465,73 Ring Road,New Delhi,Delhi,India
ST000466,Metro Hypermarket #466,142 Station Road,New Delhi,Delhi,India
ST000467,Star Pharmacy #467,158 Hill Street,Mumbai,Maharashtra,India
ST000468,Family Supermarket #468,44 Garden Lane,New Delhi,Delhi,India
ST000469,City Convenience Store #469,169 Garden Lane,Bengaluru,Karnataka,India
ST000470,Value Convenience Store #470,11 Main Road,New Delhi,Delhi,India
ST000471,Fresh Supermarket #471,198 Garden Lane,New Delhi,Delhi,India
ST000472,Star Hypermarket #472,197 Garden Lane,Bengaluru,Karnataka,India
ST000473,Neighborhood Grocery Store #473,8 Lake View Road,New Delhi,Delhi,India
ST000474,Prime Convenience Store #474,78 Lake View Road,New Delhi,Delhi,India
ST000475,Green Pharmacy #475,104 Station Road,New Delhi,Delhi,India
ST000476,Daily Grocery Store #476,16 Market Street,New Delhi,Delhi,India
ST000477,Corner Grocery Store #477,119 Church Street,Mumbai,Maharashtra,India
ST000478,Neighborhood Hypermarket #478,81 MG Road,Bengaluru,Karnataka,India
ST000479,Corner Hypermarket #479,195 MG Road,Bengaluru,Karnataka,India
ST000480,Family Convenience Store #480,82 Church Street,Bengaluru,Karnataka,India
ST000481,Daily Grocery Store #481,116 Church Street,Mumbai,Maharashtra,India
ST000482,Daily Pharmacy #482,75 Park Avenue,Bengaluru,Karnataka,India
ST000483,Corner Convenience Store #483,41 MG Road,Bengaluru,Karnataka,India
ST000484,Sunrise Convenience Store #484,49 Market Street,Mumbai,Maharashtra,India
ST000485,Family Grocery Store #485,128 Station Road,Mumbai,Maharashtra,India
ST000486,Fresh Grocery Store #486,101 Hill Street,Bengaluru,Karnataka,India
ST000487,Metro Grocery Store #487,150 MG Road,Bengaluru,Karnataka,India
ST000488,Fresh Supermarket #488,127 Garden Lane,Mumbai,Maharashtra,India
ST000489,Prime Grocery Store #489,3 Ring Road,New Delhi,Delhi,India
ST000490,City Grocery Store #490,187 MG Road,Mumbai,Maharashtra,India
ST000491,Value Grocery Store #491,103 Main Road,Bengaluru,Karnataka,India
ST000492,Family Convenience Store #492,93 Hill Street,Bengaluru,Karnataka,India
ST000493,Daily Hypermarket #493,130 Lake View Road,Mumbai,Maharashtra,India
ST000494,Prime Convenience Store #494,175 Garden Lane,New Delhi,Delhi,India
ST000495,City Supermarket #495,101 MG Road,Bengaluru,Karnataka,India
ST000496,Family Hypermarket #496,194 Market Street,Mumbai,Maharashtra,India
ST000497,Neighborhood Pharmacy #497,103 Hill Street,New Delhi,Delhi,India
ST000498,Fresh Supermarket #498,36 MG Road,Bengaluru,Karnataka,India
ST000499,Family Grocery Store #499,39 Garden Lane,Mumbai,Maharashtra,India
ST000500,City Convenience Store #500,157 MG Road,Mumbai,Maharashtra,India
ST000501,Corner Pharmacy #501,190 Station Road,New Delhi,Delhi,India
ST000502,Value Convenience Store #502,131 Hill Street,New Delhi,Delhi,India
ST000503,Sunrise Grocery Store #503,77 Lake View Road,New Delhi,Delhi,India
ST000504,Value Supermarket #504,173 Ring Road,Mumbai,Maharashtra,India
ST000505,Neighborhood Grocery Store #505,186 Main Road,Mumbai,Maharashtra,India
ST000506,Quick Convenience Store #506,168 Garden Lane,Mumbai,Maharashtra,India
ST000507,Metro Convenience Store #507,14 Garden Lane,New Delhi,Delhi,India
ST000508,City Grocery Store #508,162 Garden Lane,New Delhi,Delhi,India
ST000509,City Grocery Store #509,63 Main Road,New Delhi,Delhi,India
ST000510,Sunrise Convenience Store #510,49 Main Road,Bengaluru,Karnataka,India
ST000511,Value Grocery Store #511,39 Park Avenue,Mumbai,Maharashtra,India
ST000512,Corner Pharmacy #512,199 Garden Lane,New Delhi,Delhi,India
ST000513,Royal Grocery Store #513,187 Main Road,New Delhi,Delhi,India
ST000514,Family Pharmacy #514,144 MG Road,Bengaluru,Karnataka,India
ST000515,Family Grocery Store #515,81 Market Street,Mumbai,Maharashtra,India
ST000516,Elite Grocery Store #516,88 Hill Street,New Delhi,Delhi,India
ST000517,Star Hypermarket #517,175 Station Road,New Delhi,Delhi,India
ST000518,Quick Convenience Store #518,64 Station Road,Bengaluru,Karnataka,India
ST000519,Prime Convenience Store #519,77 Station Road,Bengaluru,Karnataka,India
ST000520,Sunrise Pharmacy #520,126 MG Road,New Delhi,Delhi,India
ST000521,Value Grocery Store #521,185 Station Road,New Delhi,Delhi,India
ST000522,Daily Hypermarket #522,174 Hill Street,New Delhi,Delhi,India
ST000523,Elite Grocery Store #523,89 Market Street,Mumbai,Maharashtra,India
ST000524,Fresh Hypermarket #524,183 Ring Road,Mumbai,Maharashtra,India
ST000525,Elite Hypermarket #525,168 Station Road,Mumbai,Maharashtra,India
ST000526,Metro Grocery Store #526,138 Station Road,Bengaluru,Karnataka,India
ST000527,Sunrise Convenience Store #527,36 Ring Road,Mumbai,Maharashtra,India
ST000528,Sunrise Convenience Store #528,62 Church Street,New Delhi,Delhi,India
ST000529,Star Supermarket #529,58 Church Street,New Delhi,Delhi,India
ST000530,Daily Supermarket #530,85 Lake View Road,Mumbai,Maharashtra,India
ST000531,Star Supermarket #531,2 Hill Street,Bengaluru,Karnataka,India
ST000532,Corner Pharmacy #532,122 Lake View Road,New Delhi,Delhi,India
ST000533,Green Pharmacy #533,83 Station Road,Mumbai,Maharashtra,India
ST000534,Elite Supermarket #534,167 Garden Lane,Bengaluru,Karnataka,India
ST000535,Family Pharmacy #535,186 Main Road,New Delhi,Delhi,India
ST000536,Corner Pharmacy #536,10 Park Avenue,Bengaluru,Karnataka,India
ST000537,City Grocery Store #537,75 Main Road,New Delhi,Delhi,India
ST000538,Prime Supermarket #538,155 Ring Road,New Delhi,Delhi,India
ST000539,Prime Hypermarket #539,165 Hill Street,Mumbai,Maharashtra,India
ST000540,Quick Convenience Store #540,130 Lake View Road,Bengaluru,Karnataka,India
ST000541,Metro Hypermarket #541,85 Market Street,Bengaluru,Karnataka,India
ST000542,Star Grocery Store #542,184 Market Street,Mumbai,Maharashtra,India
ST000543,Sunrise Supermarket #543,76 Garden Lane,Mumbai,Maharashtra,India
ST000544,City Pharmacy #544,164 Park Avenue,New Delhi,Delhi,India
ST000545,Family Grocery Store #545,23 Park Avenue,Mumbai,Maharashtra,India
ST000546,City Supermarket #546,123 MG Road,Bengaluru,Karnataka,India
ST000547,Fresh Pharmacy #547,99 Church Street,Mumbai,Maharashtra,India
ST000548,Green Grocery Store #548,85 Station Road,Mumbai,Maharashtra,India
ST000549,Sunrise Convenience Store #549,3 Station Road,New Delhi,Delhi,India
ST000550,Sunrise Hypermarket #550,16 Ring Road,Bengaluru,Karnataka,India
ST000551,Prime Grocery Store #551,104 Hill Street,Bengaluru,Karnataka,India
ST000552,Sunrise Hypermarket #552,164 Station Road,Bengaluru,Karnataka,India
ST000553,Neighborhood Hypermarket #553,57 Market Street,Bengaluru,Karnataka,India
ST000554,City Grocery Store #554,192 Garden Lane,Mumbai,Maharashtra,India
ST000555,Corner Hypermarket #555,141 Lake View Road,New Delhi,Delhi,India
ST000556,Green Convenience Store #556,56 Church Street,New Delhi,Delhi,India
ST000557,Royal Convenience Store #557,135 Lake View Road,Bengaluru,Karnataka,India
ST000558,Sunrise Convenience Store #558,20 Garden Lane,Mumbai,Maharashtra,India
ST000559,Fresh Supermarket #559,130 Church Street,New Delhi,Delhi,India
ST000560,Family Convenience Store #560,43 MG Road,Bengaluru,Karnataka,India
ST000561,Quick Convenience Store #561,175 Church Street,Bengaluru,Karnataka,India
ST000562,Quick Convenience Store #562,131 Lake View Road,Bengaluru,Karnataka,India
ST000563,Quick Supermarket #563,132 Park Avenue,Bengaluru,Karnataka,India
ST000564,Neighborhood Grocery Store #564,144 Lake View Road,Bengaluru,Karnataka,India
ST000565,Sunrise Hypermarket #565,102 Station Road,Bengaluru,Karnataka,India
ST000566,Sunrise Supermarket #566,149 Ring Road,Bengaluru,Karnataka,India
ST000567,Corner Supermarket #567,180 Ring Road,Mumbai,Maharashtra,India
ST000568,Fresh Convenience Store #568,121 Main Road,Bengaluru,Karnataka,India
ST000569,Corner Hypermarket #569,197 Market Street,Bengaluru,Karnataka,India
ST000570,Value Grocery Store #570,115 Park Avenue,Mumbai,Maharashtra,India
ST000571,Daily Grocery Store #571,170 Hill Street,New Delhi,Delhi,India
ST000572,Star Pharmacy #572,31 Market Street,Mumbai,Maharashtra,India
ST000573,Corner Convenience Store #573,33 Church Street,New Delhi,Delhi,India
ST000574,Green Supermarket #574,77 Lake View Road,Bengaluru,Karnataka,India
ST000575,Corner Convenience Store #575,98 Church Street,New Delhi,Delhi,India
ST000576,Quick Pharmacy #576,40 Station Road,Mumbai,Maharashtra,India
ST000577,Elite Pharmacy #577,196 Ring Road,New Delhi,Delhi,India
ST000578,Green Supermarket #578,108 Garden Lane,New Delhi,Delhi,India
ST000579,Metro Supermarket #579,18 Ring Road,Bengaluru,Karnataka,India
ST000580,Fresh Convenience Store #580,154 Main Road,Mumbai,Maharashtra,India
ST000581,Sunrise Pharmacy #581,103 Lake View Road,Bengaluru,Karnataka,India
ST000582,Family Pharmacy #582,194 Main Road,Bengaluru,Karnataka,India
ST000583,Family Pharmacy #583,60 Garden Lane,Mumbai,Maharashtra,India
ST000584,Neighborhood Hypermarket #584,198 MG Road,New Delhi,Delhi,India
ST000585,Prime Pharmacy #585,170 Hill Street,Bengaluru,Karnataka,India
ST000586,Corner Pharmacy #586,71 Main Road,Mumbai,Maharashtra,India
ST000587,Neighborhood Convenience Store #587,45 Park Avenue,New Delhi,Delhi,India
ST000588,Quick Convenience Store #588,89 Park Avenue,Bengaluru,Karnataka,India
ST000589,Value Convenience Store #589,107 Park Avenue,New Delhi,Delhi,India
ST000590,Prime Pharmacy #590,48 Hill Street,Mumbai,Maharashtra,India
ST000591,Metro Grocery Store #591,77 Market Street,Bengaluru,Karnataka,India
ST000592,Elite Grocery Store #592,144 Park Avenue,Bengaluru,Karnataka,India
ST000593,Family Grocery Store #593,35 Park Avenue,New Delhi,Delhi,India
ST000594,Prime Pharmacy #594,85 Ring Road,Bengaluru,Karnataka,India
ST000595,Royal Grocery Store #595,24 Hill Street,Mumbai,Maharashtra,India
ST000596,Fresh Pharmacy #596,97 Garden Lane,Mumbai,Maharashtra,India
ST000597,Fresh Convenience Store #597,49 Garden Lane,Bengaluru,Karnataka,India
ST000598,Metro Convenience Store #598,54 MG Road,Mumbai,Maharashtra,India
ST000599,Elite Hypermarket #599,55 Church Street,Bengaluru,Karnataka,India
ST000600,Sunrise Supermarket #600,63 Garden Lane,Mumbai,Maharashtra,India
ST000601,Corner Pharmacy #601,142 MG Road,Bengaluru,Karnataka,India
ST000602,Corner Hypermarket #602,137 MG Road,Mumbai,Maharashtra,India
ST000603,Prime Hypermarket #603,132 Lake View Road,Mumbai,Maharashtra,India
ST000604,Daily Grocery Store #604,121 MG Road,New Delhi,Delhi,India
ST000605,Value Pharmacy #605,106 Main Road,Mumbai,Maharashtra,India
ST000606,Royal Convenience Store #606,190 Market Street,Bengaluru,Karnataka,India
